,caudalmiddlefrontal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,temporalpole-lh,temporalpole-rh
caudalmiddlefrontal-lh,0.7947976878612717,0.04335260115606936,0.011560693641618497,0.02023121387283237,0.002890173410404624,0.057803468208092484,0.014450867052023121,0.05491329479768786
frontalpole-lh,0.05405405405405406,0.7,0.12432432432432433,0.062162162162162166,0.05945945945945946,0.0,0.0,0.0
frontalpole-rh,0.0028089887640449437,0.14887640449438203,0.7050561797752809,0.06741573033707865,0.06179775280898876,0.014044943820224719,0.0,0.0
parahippocampal-lh,0.010101010101010102,0.05808080808080808,0.05555555555555555,0.8560606060606061,0.0,0.007575757575757576,0.012626262626262626,0.0
parahippocampal-rh,0.0084985835694051,0.059490084985835696,0.06232294617563739,0.0028328611898017,0.8186968838526912,0.014164305949008499,0.0339943342776204,0.0
pericalcarine-lh,0.09923664122137404,0.0,0.011450381679389313,0.019083969465648856,0.015267175572519083,0.8358778625954199,0.019083969465648856,0.0
temporalpole-lh,0.01384083044982699,0.0,0.0,0.020761245674740483,0.04844290657439446,0.020761245674740483,0.8685121107266436,0.02768166089965398
temporalpole-rh,0.0782608695652174,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.8782608695652174
