,frontalpole-lh,frontalpole-rh,fusiform-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.6068222621184919,0.10053859964093358,0.03411131059245961,0.07899461400359066,0.03949730700179533,0.06283662477558348,0.0718132854578097,0.005385996409335727
frontalpole-rh,0.09151785714285714,0.5491071428571429,0.044642857142857144,0.06696428571428571,0.04017857142857143,0.049107142857142856,0.15625,0.002232142857142857
fusiform-rh,0.05053191489361702,0.03723404255319149,0.4627659574468085,0.20212765957446807,0.0,0.18085106382978725,0.06648936170212766,0.0
parahippocampal-rh,0.1111111111111111,0.06060606060606061,0.20959595959595959,0.4621212121212121,0.0,0.0707070707070707,0.08585858585858586,0.0
parsorbitalis-rh,0.10852713178294573,0.05426356589147287,0.0,0.0,0.6356589147286822,0.0,0.20155038759689922,0.0
rostralanteriorcingulate-lh,0.08968609865470852,0.053811659192825115,0.15246636771300448,0.09641255605381166,0.0,0.5358744394618834,0.07174887892376682,0.0
rostralanteriorcingulate-rh,0.06272401433691756,0.08422939068100359,0.044802867383512544,0.04659498207885305,0.1111111111111111,0.05555555555555555,0.5949820788530465,0.0
temporalpole-lh,0.004219409282700422,0.004219409282700422,0.0,0.0,0.0,0.0,0.0,0.9915611814345991
