,entorhinal-rh,frontalpole-rh,lateraloccipital-lh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.7712418300653595,0.0,0.0,0.0,0.0,0.0457516339869281,0.0,0.1830065359477124
frontalpole-rh,0.0,0.8625954198473282,0.03435114503816794,0.019083969465648856,0.015267175572519083,0.06870229007633588,0.0,0.0
lateraloccipital-lh,0.0,0.03426791277258567,0.794392523364486,0.012461059190031152,0.021806853582554516,0.06230529595015576,0.06230529595015576,0.012461059190031152
parahippocampal-lh,0.0,0.02032520325203252,0.008130081300813009,0.6951219512195121,0.02032520325203252,0.008130081300813009,0.24796747967479674,0.0
parahippocampal-rh,0.0,0.02158273381294964,0.017985611510791366,0.039568345323741004,0.9028776978417267,0.017985611510791366,0.0,0.0
parsorbitalis-rh,0.06734006734006734,0.06060606060606061,0.09427609427609428,0.013468013468013467,0.02356902356902357,0.7272727272727273,0.0,0.013468013468013467
temporalpole-lh,0.0,0.0,0.06060606060606061,0.2053872053872054,0.0,0.0,0.734006734006734,0.0
temporalpole-rh,0.19553072625698323,0.0,0.013966480446927373,0.0,0.0,0.0111731843575419,0.002793296089385475,0.776536312849162
