,frontalpole-lh,frontalpole-rh,fusiform-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.4503311258278146,0.10596026490066225,0.06291390728476821,0.1456953642384106,0.009933774834437087,0.09602649006622517,0.11920529801324503,0.009933774834437087
frontalpole-rh,0.09,0.43333333333333335,0.06666666666666667,0.1,0.043333333333333335,0.06,0.20333333333333334,0.0033333333333333335
fusiform-rh,0.05234159779614325,0.03856749311294766,0.44352617079889806,0.209366391184573,0.0,0.18732782369146006,0.06887052341597796,0.0
parahippocampal-rh,0.11989100817438691,0.0653950953678474,0.22615803814713897,0.4196185286103542,0.0,0.07629427792915532,0.09264305177111716,0.0
parsorbitalis-rh,0.058823529411764705,0.09411764705882353,0.0,0.0,0.5529411764705883,0.0,0.29411764705882354,0.0
rostralanteriorcingulate-lh,0.08991825613079019,0.05449591280653951,0.18528610354223432,0.11716621253405994,0.0,0.49318801089918257,0.05994550408719346,0.0
rostralanteriorcingulate-rh,0.0702247191011236,0.12640449438202248,0.0702247191011236,0.07303370786516854,0.09269662921348315,0.0702247191011236,0.49719101123595505,0.0
temporalpole-lh,0.012987012987012988,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.974025974025974
