,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.24019607843137256,0.15196078431372548,0.11764705882352941,0.15196078431372548,0.06862745098039216,0.0392156862745098,0.13725490196078433,0.09313725490196079
postcentral-lh,0.15979381443298968,0.20103092783505155,0.12371134020618557,0.17525773195876287,0.08762886597938144,0.0,0.15463917525773196,0.0979381443298969
postcentral-rh,0.11917098445595854,0.12435233160621761,0.20207253886010362,0.12435233160621761,0.12953367875647667,0.04145077720207254,0.11917098445595854,0.13989637305699482
superiorparietal-rh,0.15934065934065933,0.18681318681318682,0.13186813186813187,0.17582417582417584,0.08791208791208792,0.0,0.15384615384615385,0.1043956043956044
superiortemporal-lh,0.09558823529411764,0.125,0.18382352941176472,0.11029411764705882,0.20588235294117646,0.058823529411764705,0.10294117647058823,0.11764705882352941
superiortemporal-rh,0.125,0.0,0.125,0.0,0.125,0.453125,0.0,0.171875
supramarginal-lh,0.16091954022988506,0.1724137931034483,0.13793103448275862,0.1724137931034483,0.08620689655172414,0.0,0.16091954022988506,0.10919540229885058
supramarginal-rh,0.11585365853658537,0.11585365853658537,0.17073170731707318,0.11585365853658537,0.0975609756097561,0.07317073170731707,0.10975609756097561,0.20121951219512196
