,caudalmiddlefrontal-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.10714285714285714,0.07142857142857142,0.14285714285714285,0.17857142857142858,0.10714285714285714,0.10714285714285714,0.14285714285714285,0.14285714285714285
postcentral-rh,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.13636363636363635
rostralmiddlefrontal-lh,0.1,0.06666666666666667,0.13333333333333333,0.2,0.1,0.1,0.13333333333333333,0.16666666666666666
superiorparietal-rh,0.06666666666666667,0.044444444444444446,0.08888888888888889,0.3111111111111111,0.06666666666666667,0.1111111111111111,0.13333333333333333,0.17777777777777778
superiortemporal-lh,0.125,0.08333333333333333,0.125,0.16666666666666666,0.125,0.08333333333333333,0.16666666666666666,0.125
superiortemporal-rh,0.09090909090909091,0.06060606060606061,0.12121212121212122,0.18181818181818182,0.09090909090909091,0.15151515151515152,0.15151515151515152,0.15151515151515152
supramarginal-lh,0.08333333333333333,0.05555555555555555,0.1111111111111111,0.19444444444444445,0.08333333333333333,0.1388888888888889,0.19444444444444445,0.1388888888888889
supramarginal-rh,0.07692307692307693,0.05128205128205128,0.10256410256410256,0.23076923076923078,0.07692307692307693,0.10256410256410256,0.15384615384615385,0.20512820512820512
