,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.19745222929936307,0.09554140127388536,0.15286624203821655,0.06369426751592357,0.1910828025477707,0.08917197452229299,0.10828025477707007,0.10191082802547771
postcentral-lh,0.189873417721519,0.189873417721519,0.13924050632911392,0.02531645569620253,0.16455696202531644,0.08860759493670886,0.0,0.20253164556962025
postcentral-rh,0.17829457364341086,0.09302325581395349,0.1937984496124031,0.05426356589147287,0.20155038759689922,0.06976744186046512,0.11627906976744186,0.09302325581395349
precentral-lh,0.1774193548387097,0.04838709677419355,0.16129032258064516,0.14516129032258066,0.1774193548387097,0.11290322580645161,0.12903225806451613,0.04838709677419355
precentral-rh,0.1875,0.0875,0.1625,0.0625,0.2,0.0875,0.125,0.0875
rostralmiddlefrontal-lh,0.17,0.08,0.12,0.08,0.17,0.2,0.1,0.08
superiortemporal-lh,0.18681318681318682,0.0,0.16483516483516483,0.08791208791208792,0.21978021978021978,0.08791208791208792,0.25274725274725274,0.0
superiortemporal-rh,0.18292682926829268,0.18292682926829268,0.13414634146341464,0.024390243902439025,0.15853658536585366,0.08536585365853659,0.0,0.23170731707317074
