,cuneus-lh,insula-lh,isthmuscingulate-rh,lateraloccipital-lh,paracentral-lh,pericalcarine-lh,temporalpole-rh,transversetemporal-rh
cuneus-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-lh,0.0,0.8936170212765957,0.0,0.0,0.10638297872340426,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.4444444444444444,0.41414141414141414,0.0,0.1414141414141414,0.0,0.0
lateraloccipital-lh,0.0,0.0,0.3904761904761905,0.4857142857142857,0.0,0.12380952380952381,0.0,0.0
paracentral-lh,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.0,0.0
pericalcarine-lh,0.0,0.0,0.3409090909090909,0.3409090909090909,0.0,0.3181818181818182,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
