,caudalmiddlefrontal-lh,parsopercularis-lh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.20297029702970298,0.2079207920792079,0.1188118811881188,0.07920792079207921,0.20297029702970298,0.07920792079207921,0.07920792079207921,0.0297029702970297
parsopercularis-lh,0.2,0.205,0.12,0.08,0.205,0.08,0.08,0.03
precentral-lh,0.0963855421686747,0.0963855421686747,0.1927710843373494,0.1646586345381526,0.13253012048192772,0.14859437751004015,0.1686746987951807,0.0
precentral-rh,0.07272727272727272,0.07272727272727272,0.18636363636363637,0.19090909090909092,0.11363636363636363,0.17272727272727273,0.19090909090909092,0.0
rostralmiddlefrontal-lh,0.1673469387755102,0.17142857142857143,0.1346938775510204,0.10204081632653061,0.19591836734693877,0.10204081632653061,0.10204081632653061,0.024489795918367346
rostralmiddlefrontal-rh,0.0784313725490196,0.0784313725490196,0.17647058823529413,0.18627450980392157,0.12254901960784313,0.17647058823529413,0.18137254901960784,0.0
superiortemporal-lh,0.07272727272727272,0.07272727272727272,0.18636363636363637,0.19090909090909092,0.11363636363636363,0.17272727272727273,0.19090909090909092,0.0
supramarginal-lh,0.16326530612244897,0.16326530612244897,0.0,0.0,0.16326530612244897,0.0,0.0,0.5102040816326531
