,F7,FT9,F8,Fp2,AFz,AF8,AF4,F2
F7,0.4666666666666667,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.3620689655172414,0.3448275862068966,0.29310344827586204,0.0,0.0
AFz,0.0,0.0,0.0,0.3333333333333333,0.35185185185185186,0.3148148148148148,0.0,0.0
AF8,0.0,0.0,0.0,0.34,0.34,0.32,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
