,caudalmiddlefrontal-lh,parsopercularis-lh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.3548387096774194,0.06451612903225806,0.11290322580645161,0.06451612903225806,0.016129032258064516,0.08064516129032258,0.12903225806451613,0.1774193548387097
parsopercularis-lh,0.05194805194805195,0.35064935064935066,0.11688311688311688,0.15584415584415584,0.025974025974025976,0.0,0.19480519480519481,0.1038961038961039
precentral-rh,0.056179775280898875,0.12359550561797752,0.25842696629213485,0.056179775280898875,0.07865168539325842,0.033707865168539325,0.21348314606741572,0.1797752808988764
rostralmiddlefrontal-lh,0.047619047619047616,0.2619047619047619,0.07142857142857142,0.47619047619047616,0.0,0.0,0.09523809523809523,0.047619047619047616
superiorfrontal-rh,0.024096385542168676,0.04819277108433735,0.0963855421686747,0.0,0.5060240963855421,0.10843373493975904,0.0963855421686747,0.12048192771084337
superiorparietal-rh,0.10256410256410256,0.02564102564102564,0.038461538461538464,0.0,0.16666666666666666,0.47435897435897434,0.0641025641025641,0.1282051282051282
superiortemporal-lh,0.0784313725490196,0.16666666666666666,0.1568627450980392,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.18627450980392157
superiortemporal-rh,0.11304347826086956,0.08695652173913043,0.13043478260869565,0.034782608695652174,0.08695652173913043,0.12173913043478261,0.16521739130434782,0.2608695652173913
