,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.275,0.075,0.025,0.225,0.1,0.125,0.05,0.125
caudalmiddlefrontal-rh,0.05263157894736842,0.17894736842105263,0.15789473684210525,0.042105263157894736,0.16842105263157894,0.12631578947368421,0.10526315789473684,0.16842105263157894
inferiorparietal-rh,0.03260869565217391,0.1956521739130435,0.21739130434782608,0.021739130434782608,0.15217391304347827,0.10869565217391304,0.11956521739130435,0.15217391304347827
parstriangularis-rh,0.21875,0.0625,0.0,0.34375,0.09375,0.125,0.03125,0.125
postcentral-rh,0.075,0.15,0.125,0.0625,0.175,0.1375,0.1,0.175
rostralmiddlefrontal-lh,0.09859154929577464,0.14084507042253522,0.11267605633802817,0.08450704225352113,0.15492957746478872,0.15492957746478872,0.08450704225352113,0.16901408450704225
superiorparietal-rh,0.06153846153846154,0.16923076923076924,0.13846153846153847,0.046153846153846156,0.15384615384615385,0.12307692307692308,0.15384615384615385,0.15384615384615385
supramarginal-lh,0.08045977011494253,0.14942528735632185,0.12643678160919541,0.06896551724137931,0.1724137931034483,0.13793103448275862,0.09195402298850575,0.1724137931034483
