,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.47058823529411764,0.04411764705882353,0.014705882352941176,0.17647058823529413,0.058823529411764705,0.07352941176470588,0.08823529411764706,0.07352941176470588
caudalmiddlefrontal-rh,0.05263157894736842,0.17894736842105263,0.15789473684210525,0.042105263157894736,0.16842105263157894,0.12631578947368421,0.10526315789473684,0.16842105263157894
inferiorparietal-rh,0.03260869565217391,0.1956521739130435,0.21739130434782608,0.021739130434782608,0.15217391304347827,0.10869565217391304,0.11956521739130435,0.15217391304347827
parstriangularis-rh,0.1951219512195122,0.04878048780487805,0.0,0.4634146341463415,0.07317073170731707,0.0975609756097561,0.024390243902439025,0.0975609756097561
postcentral-rh,0.06593406593406594,0.13186813186813187,0.10989010989010989,0.054945054945054944,0.23076923076923078,0.16483516483516483,0.08791208791208792,0.15384615384615385
rostralmiddlefrontal-lh,0.08536585365853659,0.12195121951219512,0.0975609756097561,0.07317073170731707,0.15853658536585366,0.24390243902439024,0.07317073170731707,0.14634146341463414
superiorparietal-rh,0.08860759493670886,0.13924050632911392,0.11392405063291139,0.0379746835443038,0.12658227848101267,0.10126582278481013,0.26582278481012656,0.12658227848101267
supramarginal-lh,0.08045977011494253,0.14942528735632185,0.12643678160919541,0.06896551724137931,0.1724137931034483,0.13793103448275862,0.09195402298850575,0.1724137931034483
