,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.41935483870967744,0.0,0.0,0.08064516129032258,0.03225806451612903,0.0967741935483871,0.2903225806451613,0.08064516129032258
parsopercularis-lh,0.0,0.6060606060606061,0.15151515151515152,0.0,0.24242424242424243,0.0,0.0,0.0
parstriangularis-rh,0.0,0.15151515151515152,0.3939393939393939,0.12121212121212122,0.0,0.09090909090909091,0.12121212121212122,0.12121212121212122
postcentral-lh,0.04065040650406504,0.0,0.024390243902439025,0.34959349593495936,0.056910569105691054,0.21138211382113822,0.21951219512195122,0.0975609756097561
rostralmiddlefrontal-lh,0.0410958904109589,0.1095890410958904,0.0,0.0958904109589041,0.547945205479452,0.0821917808219178,0.0,0.1232876712328767
superiorfrontal-rh,0.06741573033707865,0.0,0.011235955056179775,0.25842696629213485,0.056179775280898875,0.3258426966292135,0.20224719101123595,0.07865168539325842
superiorparietal-rh,0.1223021582733813,0.0,0.02877697841726619,0.2014388489208633,0.0,0.1510791366906475,0.3669064748201439,0.12949640287769784
superiortemporal-rh,0.06422018348623854,0.0,0.03669724770642202,0.13761467889908258,0.08256880733944955,0.10091743119266056,0.1926605504587156,0.3853211009174312
