,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,AF8,AF4,F2,FCz
Fp1,0.04745762711864407,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.05423728813559322,0.0,0.05423728813559322,0.0,0.003389830508474576,0.0,0.04745762711864407,0.0,0.0,0.04745762711864407,0.0,0.0,0.0,0.0,0.05423728813559322,0.0,0.05084745762711865,0.05423728813559322,0.0,0.0,0.0,0.0,0.0,0.006779661016949152,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.02711864406779661,0.0,0.0,0.05423728813559322,0.0,0.04745762711864407,0.04745762711864407,0.0,0.05084745762711865,0.0,0.05423728813559322,0.0,0.03389830508474576,0.04406779661016949,0.0,0.0,0.0,0.03728813559322034,0.05084745762711865,0.0,0.006779661016949152,0.04067796610169491
Fz,0.0,0.0468384074941452,0.0,0.0,0.05152224824355972,0.00234192037470726,0.04918032786885246,0.0,0.05152224824355972,0.0,0.04918032786885246,0.0,0.05152224824355972,0.00234192037470726,0.0,0.053864168618266976,0.0,0.0468384074941452,0.05152224824355972,0.03044496487119438,0.00234192037470726,0.0,0.05152224824355972,0.00234192037470726,0.0,0.0,0.00702576112412178,0.0117096018735363,0.0,0.00468384074941452,0.0,0.0,0.05152224824355972,0.05152224824355972,0.04918032786885246,0.0,0.04918032786885246,0.0,0.00468384074941452,0.0234192037470726,0.0,0.05152224824355972,0.0,0.0,0.05152224824355972,0.0,0.02810304449648712,0.0,0.0,0.0,0.0,0.01873536299765808,0.0,0.05152224824355972,0.0,0.0,0.0,0.00234192037470726,0.0
F3,0.0,0.0,0.023809523809523808,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616
F7,0.014705882352941176,0.0,0.0,0.029411764705882353,0.0,0.04411764705882353,0.0,0.04411764705882353,0.0,0.04411764705882353,0.0,0.04411764705882353,0.0,0.04411764705882353,0.0,0.0,0.04411764705882353,0.0,0.0,0.0,0.04411764705882353,0.04411764705882353,0.0,0.04411764705882353,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.04411764705882353,0.0,0.0,0.04411764705882353,0.0,0.04411764705882353,0.029411764705882353,0.0,0.04411764705882353,0.0,0.04411764705882353,0.0,0.04411764705882353,0.04411764705882353,0.0,0.0,0.0,0.014705882352941176,0.029411764705882353,0.0,0.04411764705882353,0.04411764705882353
FT9,0.0,0.03600654664484452,0.0,0.0,0.058919803600654665,0.0016366612111292963,0.03927986906710311,0.0,0.06382978723404255,0.0,0.054009819967266774,0.0,0.044189852700491,0.0016366612111292963,0.0,0.049099836333878884,0.0,0.03764320785597381,0.06382978723404255,0.02127659574468085,0.0016366612111292963,0.0,0.060556464811783964,0.0016366612111292963,0.0,0.0,0.004909983633387889,0.008183306055646482,0.0,0.0032733224222585926,0.0,0.0,0.060556464811783964,0.062193126022913256,0.04091653027823241,0.0,0.05073649754500818,0.0,0.0032733224222585926,0.016366612111292964,0.0,0.058919803600654665,0.0,0.0,0.057283142389525366,0.0,0.019639934533551555,0.0,0.0,0.0,0.0,0.01309328968903437,0.0,0.06382978723404255,0.0,0.0,0.0,0.0016366612111292963,0.0
FC5,0.027586206896551724,0.0,0.0034482758620689655,0.005172413793103448,0.0,0.06896551724137931,0.0,0.07241379310344828,0.0,0.0706896551724138,0.0,0.010344827586206896,0.0,0.04655172413793104,0.0,0.0,0.041379310344827586,0.0,0.0,0.0,0.008620689655172414,0.06379310344827586,0.0,0.05862068965517241,0.07241379310344828,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.02413793103448276,0.0,0.0,0.0,0.0,0.0,0.02413793103448276,0.0,0.0,0.05517241379310345,0.0,0.04310344827586207,0.029310344827586206,0.0,0.041379310344827586,0.0,0.06379310344827586,0.0,0.029310344827586206,0.03793103448275862,0.0,0.0,0.0,0.020689655172413793,0.034482758620689655,0.0,0.01206896551724138,0.03103448275862069
FC1,0.0,0.046052631578947366,0.0,0.0,0.05263157894736842,0.0021929824561403508,0.04824561403508772,0.0,0.05263157894736842,0.0,0.05043859649122807,0.0,0.05043859649122807,0.0021929824561403508,0.0,0.05482456140350877,0.0,0.046052631578947366,0.05263157894736842,0.02850877192982456,0.0021929824561403508,0.0,0.05263157894736842,0.0021929824561403508,0.0,0.0,0.006578947368421052,0.010964912280701754,0.0,0.0043859649122807015,0.0,0.0,0.05263157894736842,0.05263157894736842,0.04824561403508772,0.0,0.05043859649122807,0.0,0.0043859649122807015,0.021929824561403508,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.05263157894736842,0.0,0.0,0.0,0.0021929824561403508,0.0
C3,0.028119507908611598,0.0,0.0017574692442882249,0.005272407732864675,0.0,0.070298769771529,0.0,0.07557117750439367,0.0,0.07205623901581722,0.0,0.008787346221441126,0.0,0.04569420035149385,0.0,0.0,0.040421792618629174,0.0,0.0,0.0,0.007029876977152899,0.0632688927943761,0.0,0.05799648506151142,0.0773286467486819,0.0,0.0,0.0,0.0,0.0,0.0035149384885764497,0.02460456942003515,0.0,0.0,0.0,0.0,0.0,0.022847100175746926,0.0,0.0,0.054481546572934976,0.0,0.0421792618629174,0.029876977152899824,0.0,0.0421792618629174,0.0,0.0632688927943761,0.0,0.028119507908611598,0.03690685413005272,0.0,0.0,0.0,0.0210896309314587,0.0351493848857645,0.0,0.01054481546572935,0.03163444639718805
T7,0.0,0.03453689167974882,0.0,0.0,0.059654631083202514,0.0015698587127158557,0.03767660910518053,0.0,0.06593406593406594,0.0,0.054945054945054944,0.0,0.0423861852433281,0.0015698587127158557,0.0,0.04709576138147567,0.0,0.03610675039246468,0.06593406593406594,0.02040816326530612,0.0015698587127158557,0.0,0.06279434850863422,0.0015698587127158557,0.0,0.0,0.004709576138147566,0.007849293563579277,0.0,0.0031397174254317113,0.0,0.0,0.06279434850863422,0.06436420722135008,0.03924646781789639,0.0,0.05023547880690738,0.0,0.0031397174254317113,0.015698587127158554,0.0,0.061224489795918366,0.0,0.0,0.054945054945054944,0.0,0.018838304552590265,0.0,0.0,0.0,0.0,0.012558869701726845,0.0,0.06593406593406594,0.0,0.0,0.0,0.0015698587127158557,0.0
TP9,0.028368794326241134,0.0,0.0017730496453900709,0.005319148936170213,0.0,0.06914893617021277,0.0,0.07446808510638298,0.0,0.07092198581560284,0.0,0.008865248226950355,0.0,0.04609929078014184,0.0,0.0,0.040780141843971635,0.0,0.0,0.0,0.0070921985815602835,0.06382978723404255,0.0,0.05851063829787234,0.07446808510638298,0.0,0.0,0.0,0.0,0.0,0.0035460992907801418,0.024822695035460994,0.0,0.0,0.0,0.0,0.0,0.02304964539007092,0.0,0.0,0.0549645390070922,0.0,0.0425531914893617,0.030141843971631204,0.0,0.0425531914893617,0.0,0.06382978723404255,0.0,0.028368794326241134,0.03723404255319149,0.0,0.0,0.0,0.02127659574468085,0.03546099290780142,0.0,0.010638297872340425,0.031914893617021274
