,Fp1,TP9,FT10,Fp2,AF7,AF3,AFz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.4115702479338843,0.371900826446281,0.0,0.0,0.0,0.0,0.21652892561983472
FT10,0.0,0.37152209492635024,0.3960720130932897,0.0,0.0,0.0,0.0,0.23240589198036007
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.31971153846153844,0.34134615384615385,0.0,0.0,0.0,0.0,0.3389423076923077
