,FT9,P3,TP10,F8,Fp2,AF7,AF3,AF8
FT9,0.3482587064676617,0.0,0.3018242122719735,0.0,0.0,0.34991708126036486,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.2848101265822785,0.0,0.375,0.0,0.0,0.3401898734177215,0.0,0.0
F8,0.0,0.0,0.0,0.5224625623960066,0.0,0.0,0.24625623960066556,0.23128119800332778
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.31343283582089554,0.0,0.3208955223880597,0.0,0.0,0.3656716417910448,0.0,0.0
AF3,0.0,0.0,0.0,0.31223628691983124,0.0,0.0,0.4282700421940928,0.25949367088607594
AF8,0.0,0.0,0.0,0.23102866779089376,0.0,0.0,0.20404721753794267,0.5649241146711635
