,FT9,P3,TP10,F8,Fp2,AF7,AF3,AF8
FT9,0.3482587064676617,0.0,0.3018242122719735,0.0,0.0,0.34991708126036486,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.2955665024630542,0.0,0.35139573070607555,0.0,0.0,0.3530377668308703,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.31343283582089554,0.0,0.3208955223880597,0.0,0.0,0.3656716417910448,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
