,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
caudalanteriorcingulate-lh,0.16822429906542055,0.14485981308411214,0.10981308411214953,0.03271028037383177,0.13551401869158877,0.102803738317757,0.16121495327102803,0.14485981308411214
caudalanteriorcingulate-rh,0.13793103448275862,0.2019704433497537,0.11083743842364532,0.022167487684729065,0.14532019704433496,0.08620689655172414,0.1354679802955665,0.16009852216748768
frontalpole-rh,0.09090909090909091,0.09090909090909091,0.17667238421955403,0.08919382504288165,0.1680960548885077,0.14922813036020582,0.09262435677530018,0.1423670668953688
medialorbitofrontal-lh,0.043689320388349516,0.03640776699029126,0.15048543689320387,0.2524271844660194,0.11407766990291263,0.1966019417475728,0.07281553398058252,0.13349514563106796
medialorbitofrontal-rh,0.1095890410958904,0.1113013698630137,0.1506849315068493,0.06506849315068493,0.19006849315068494,0.1232876712328767,0.10787671232876712,0.1421232876712329
rostralanteriorcingulate-lh,0.08445945945945946,0.07263513513513513,0.16047297297297297,0.12162162162162163,0.13851351351351351,0.18074324324324326,0.09797297297297297,0.14358108108108109
rostralanteriorcingulate-rh,0.14947368421052631,0.12842105263157894,0.10526315789473684,0.05473684210526316,0.12,0.11368421052631579,0.17473684210526316,0.15368421052631578
rostralmiddlefrontal-rh,0.1026936026936027,0.12289562289562289,0.13636363636363635,0.07912457912457913,0.13636363636363635,0.12626262626262627,0.11447811447811448,0.18181818181818182
