,entorhinal-rh,frontalpole-rh,inferiortemporal-rh,parahippocampal-rh,rostralmiddlefrontal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.23825503355704697,0.10067114093959731,0.2214765100671141,0.20134228187919462,0.08389261744966443,0.010067114093959731,0.0,0.14429530201342283
frontalpole-rh,0.1095890410958904,0.3732876712328767,0.1267123287671233,0.14726027397260275,0.0958904109589041,0.0,0.030821917808219176,0.11643835616438356
inferiortemporal-rh,0.20408163265306123,0.10204081632653061,0.23323615160349853,0.21282798833819241,0.06705539358600583,0.023323615160349854,0.0,0.15743440233236153
parahippocampal-rh,0.176,0.10933333333333334,0.216,0.22933333333333333,0.048,0.02666666666666667,0.016,0.17866666666666667
rostralmiddlefrontal-rh,0.105,0.105,0.095,0.07,0.465,0.06,0.055,0.045
temporalpole-lh,0.03424657534246575,0.0136986301369863,0.0684931506849315,0.0821917808219178,0.0684931506849315,0.363013698630137,0.23972602739726026,0.13013698630136986
temporalpole-rh,0.0,0.06432748538011696,0.017543859649122806,0.05847953216374269,0.04093567251461988,0.2046783625730994,0.4444444444444444,0.1695906432748538
transversetemporal-rh,0.14166666666666666,0.09444444444444444,0.17222222222222222,0.19722222222222222,0.030555555555555555,0.041666666666666664,0.058333333333333334,0.2638888888888889
