,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
caudalanteriorcingulate-lh,0.2564705882352941,0.11764705882352941,0.042352941176470586,0.009411764705882352,0.0988235294117647,0.11294117647058824,0.1811764705882353,0.1811764705882353
caudalanteriorcingulate-rh,0.2,0.49,0.03,0.015,0.025,0.005,0.115,0.12
frontalpole-rh,0.07540983606557378,0.019672131147540985,0.2459016393442623,0.13442622950819672,0.17049180327868851,0.16721311475409836,0.10819672131147541,0.07868852459016394
medialorbitofrontal-lh,0.031746031746031744,0.005291005291005291,0.21693121693121692,0.2962962962962963,0.15873015873015872,0.14814814814814814,0.07936507936507936,0.06349206349206349
medialorbitofrontal-rh,0.12189054726368159,0.01990049751243781,0.11194029850746269,0.06467661691542288,0.20149253731343283,0.19402985074626866,0.16169154228855723,0.12437810945273632
rostralanteriorcingulate-lh,0.13272311212814644,0.013729977116704805,0.10297482837528604,0.05491990846681922,0.17620137299771166,0.21967963386727687,0.16704805491990846,0.13272311212814644
rostralanteriorcingulate-rh,0.18444444444444444,0.06444444444444444,0.06,0.024444444444444446,0.12222222222222222,0.14,0.2111111111111111,0.19333333333333333
rostralmiddlefrontal-rh,0.20506329113924052,0.0759493670886076,0.04556962025316456,0.020253164556962026,0.10632911392405063,0.12151898734177215,0.2,0.22531645569620254
