,bankssts-lh,entorhinal-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
bankssts-lh,0.5248138957816377,0.03722084367245657,0.03722084367245657,0.10918114143920596,0.04962779156327544,0.09305210918114144,0.06575682382133995,0.08312655086848635
entorhinal-lh,0.0453781512605042,0.6319327731092437,0.0,0.20168067226890757,0.0,0.12100840336134454,0.0,0.0
frontalpole-rh,0.032520325203252036,0.0,0.31910569105691056,0.0,0.31097560975609756,0.00508130081300813,0.20426829268292682,0.12804878048780488
fusiform-lh,0.09440993788819876,0.1639751552795031,0.0,0.5180124223602485,0.0,0.2236024844720497,0.0,0.0
medialorbitofrontal-rh,0.04150943396226415,0.0,0.27641509433962264,0.0,0.3141509433962264,0.016037735849056604,0.21132075471698114,0.14056603773584905
parahippocampal-lh,0.09335038363171355,0.10485933503836317,0.0038363171355498722,0.22250639386189258,0.016624040920716114,0.49744245524296676,0.03324808184143223,0.028132992327365727
rostralanteriorcingulate-rh,0.0613682092555332,0.0,0.1851106639839034,0.002012072434607646,0.2052313883299799,0.028169014084507043,0.3158953722334004,0.2022132796780684
rostralmiddlefrontal-rh,0.09147869674185463,0.0,0.13283208020050125,0.002506265664160401,0.15914786967418545,0.03007518796992481,0.23558897243107768,0.3483709273182957
