,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
caudalanteriorcingulate-lh,0.21219226260257915,0.13130128956623682,0.07620164126611957,0.021101992966002344,0.11723329425556858,0.10785463071512309,0.17116060961313012,0.16295427901524032
caudalanteriorcingulate-rh,0.1568627450980392,0.30392156862745096,0.08333333333333333,0.0196078431372549,0.10457516339869281,0.058823529411764705,0.12745098039215685,0.1454248366013072
frontalpole-rh,0.06631762652705062,0.05148342059336824,0.23734729493891799,0.11518324607329843,0.17801047120418848,0.15095986038394416,0.07591623036649214,0.12478184991273997
medialorbitofrontal-lh,0.028537455410225922,0.019024970273483946,0.17360285374554102,0.3032104637336504,0.11414982164090369,0.178359096313912,0.06183115338882283,0.12128418549346016
medialorbitofrontal-rh,0.0972461273666093,0.06282271944922548,0.16092943201376936,0.06798623063683305,0.22375215146299485,0.14543889845094665,0.11015490533562823,0.1316695352839931
rostralanteriorcingulate-lh,0.08787632221318145,0.03986981285598047,0.14564686737184704,0.10821806346623271,0.14808787632221318,0.20667209113100082,0.10984540276647681,0.15378356387306755
rostralanteriorcingulate-rh,0.16261879619852165,0.09503695881731784,0.08342133051742344,0.046462513199577615,0.11826821541710665,0.12988384371700107,0.19429778247096094,0.1700105596620908
rostralmiddlefrontal-rh,0.12136752136752137,0.08803418803418804,0.11538461538461539,0.0735042735042735,0.12564102564102564,0.14017094017094017,0.12564102564102564,0.21025641025641026
