,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,supramarginal-lh,transversetemporal-lh
frontalpole-rh,0.44612794612794615,0.05387205387205387,0.0,0.0,0.07575757575757576,0.27441077441077444,0.018518518518518517,0.13131313131313133
medialorbitofrontal-rh,0.040310077519379844,0.4496124031007752,0.0,0.0,0.25116279069767444,0.07441860465116279,0.14108527131782947,0.043410852713178294
parahippocampal-lh,0.0,0.0,0.8466981132075472,0.12264150943396226,0.0,0.0,0.0,0.030660377358490566
pericalcarine-lh,0.0,0.0,0.13924050632911392,0.830379746835443,0.005063291139240506,0.0,0.0,0.02531645569620253
rostralanteriorcingulate-lh,0.06105610561056106,0.2854785478547855,0.0,0.006600660066006601,0.3795379537953795,0.09405940594059406,0.11221122112211221,0.06105610561056106
rostralanteriorcingulate-rh,0.20994475138121546,0.06353591160220995,0.0,0.0,0.08425414364640885,0.46685082872928174,0.0787292817679558,0.09668508287292818
supramarginal-lh,0.0189873417721519,0.20253164556962025,0.0,0.0,0.14767932489451477,0.11181434599156118,0.49156118143459915,0.027426160337552744
transversetemporal-lh,0.15384615384615385,0.0450281425891182,0.020637898686679174,0.016885553470919325,0.06566604127579738,0.1294559099437148,0.013133208255159476,0.5553470919324578
