,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh
caudalanteriorcingulate-lh,0.8686244204018547,0.0,0.13137557959814528,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.7644341801385681,0.06351039260969978,0.021939953810623556,0.04849884526558892,0.016166281755196306,0.021939953810623556,0.06351039260969978
frontalpole-rh,0.08881578947368421,0.06469298245614036,0.7390350877192983,0.0,0.0,0.0,0.0,0.1074561403508772
fusiform-lh,0.0,0.011074918566775244,0.0,0.2781758957654723,0.196742671009772,0.2521172638436482,0.26188925081433223,0.0
inferiortemporal-lh,0.0,0.02875629043853343,0.0,0.2271746944644141,0.3033788641265277,0.21567217828900073,0.22501797268152407,0.0
lingual-lh,0.0,0.007787151200519144,0.0,0.2472420506164828,0.1855937702790396,0.28877352368591824,0.27060350421804025,0.0
parahippocampal-lh,0.0,0.010773130544993664,0.0,0.24904942965779467,0.18948035487959441,0.2674271229404309,0.2832699619771863,0.0
rostralanteriorcingulate-lh,0.0,0.06754966887417219,0.11655629139072848,0.0,0.0,0.0,0.0,0.8158940397350993
