,entorhinal-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,insula-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh
entorhinal-lh,0.32777115613825986,0.0,0.1293206197854589,0.20381406436233612,0.19547079856972585,0.0,0.1436233611442193,0.0
frontalpole-rh,0.0,0.5467937608318891,0.0,0.0,0.0,0.30329289428076256,0.0,0.14991334488734837
fusiform-lh,0.09331476323119778,0.0,0.2618384401114206,0.20148560817084493,0.20055710306406685,0.0,0.2428040854224698,0.0
inferiortemporal-lh,0.13793103448275862,0.0,0.1924223073648361,0.25074499787143467,0.20561941251596424,0.0,0.21328224776500637,0.0
insula-lh,0.13622559652928418,0.0,0.19436008676789587,0.206941431670282,0.2598698481561822,0.0,0.20260303687635575,0.0
medialorbitofrontal-rh,0.0,0.3244274809160305,0.0,0.0,0.0,0.45896946564885494,0.0,0.21660305343511452
parahippocampal-lh,0.09881422924901186,0.0,0.233201581027668,0.21124286341677645,0.19894598155467721,0.0,0.2577953447518665,0.0
rostralanteriorcingulate-lh,0.0,0.16151545363908276,0.0,0.0,0.0,0.2143569292123629,0.0,0.6241276171485544
