,frontalpole-rh,fusiform-rh,inferiortemporal-rh,insula-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.6795366795366795,0.021879021879021878,0.029601029601029602,0.0,0.015444015444015444,0.06563706563706563,0.1879021879021879,0.0
fusiform-rh,0.006242197253433208,0.24885559717020392,0.21722846441947566,0.04868913857677903,0.20141489804411153,0.0715771951727008,0.02372034956304619,0.1822721598002497
inferiortemporal-rh,0.0085995085995086,0.21703521703521703,0.25634725634725636,0.06715806715806716,0.21048321048321048,0.062244062244062245,0.018427518427518427,0.1597051597051597
insula-rh,0.0,0.11291779584462511,0.15537488708220415,0.44173441734417346,0.21770551038843722,0.0,0.0,0.07226738934056007
parahippocampal-rh,0.003912363067292645,0.19561815336463223,0.20422535211267606,0.08959311424100157,0.25938967136150237,0.07785602503912363,0.027386541471048513,0.142018779342723
rostralanteriorcingulate-lh,0.03456221198156682,0.141321044546851,0.12442396313364056,0.0,0.16052227342549924,0.33563748079877115,0.11904761904761904,0.08448540706605223
rostralanteriorcingulate-rh,0.1292083712465878,0.05732484076433121,0.04640582347588717,0.0,0.07097361237488627,0.1464968152866242,0.535031847133758,0.014558689717925387
temporalpole-rh,0.0,0.22545846817691478,0.20064724919093851,0.038834951456310676,0.18500539374325783,0.05393743257820928,0.007551240560949299,0.2885652642934196
