,frontalpole-rh,fusiform-rh,inferiortemporal-rh,insula-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.6126126126126126,0.0,0.0,0.0,0.0,0.06306306306306306,0.32432432432432434,0.0
fusiform-rh,0.0,0.23038728897715988,0.21251241310824232,0.038728897715988087,0.2025819265143992,0.10824230387288977,0.004965243296921549,0.2025819265143992
inferiortemporal-rh,0.0,0.2124756335282651,0.22319688109161792,0.04191033138401559,0.21052631578947367,0.11403508771929824,0.01364522417153996,0.18421052631578946
insula-rh,0.0,0.1895734597156398,0.20853080568720378,0.23222748815165878,0.22748815165876776,0.0,0.0,0.14218009478672985
parahippocampal-rh,0.0,0.2060546875,0.2158203125,0.0458984375,0.2236328125,0.123046875,0.013671875,0.171875
rostralanteriorcingulate-lh,0.006868131868131868,0.15796703296703296,0.16895604395604397,0.0,0.1813186813186813,0.26373626373626374,0.09752747252747253,0.12362637362637363
rostralanteriorcingulate-rh,0.11764705882352941,0.025735294117647058,0.0661764705882353,0.0,0.0661764705882353,0.28308823529411764,0.4411764705882353,0.0
temporalpole-rh,0.0,0.22109988776655443,0.20426487093153758,0.03254769921436588,0.18967452300785634,0.09427609427609428,0.0,0.25813692480359146
