,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.4038604305864885,0.23904974016332592,0.03711952487008166,0.0,0.0645879732739421,0.047512991833704527,0.0,0.20786933927245732
frontalpole-rh,0.19683120048750763,0.4064594759293114,0.04692260816575259,0.04814137720901889,0.06946983546617916,0.06642291285801341,0.0,0.16575258988421693
fusiform-lh,0.020282186948853614,0.03042328042328042,0.2945326278659612,0.13271604938271606,0.22663139329805995,0.2261904761904762,0.03968253968253968,0.029541446208112873
inferiortemporal-lh,0.0,0.049282595134123516,0.19775421085464753,0.3231441048034934,0.20399251403618215,0.20773549594510293,0.018091079226450407,0.0
lingual-lh,0.03467000835421888,0.045112781954887216,0.21929824561403508,0.1299081035923141,0.26649958228905596,0.23057644110275688,0.03842940685045948,0.035505430242272346
parahippocampal-lh,0.027559055118110236,0.04461942257217848,0.2279090113735783,0.13867016622922135,0.2432195975503062,0.25065616797900264,0.03937007874015748,0.02799650043744532
parahippocampal-rh,0.0012903225806451613,0.0,0.10580645161290322,0.02967741935483871,0.10580645161290322,0.10580645161290322,0.6180645161290322,0.03354838709677419
rostralanteriorcingulate-lh,0.20074074074074075,0.1925925925925926,0.052592592592592594,0.0,0.06444444444444444,0.047407407407407405,0.016296296296296295,0.42592592592592593
