,caudalanteriorcingulate-lh,lateraloccipital-rh,paracentral-rh,pericalcarine-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.16216216216216217,0.0,0.16891891891891891,0.0,0.16891891891891891,0.16891891891891891,0.16216216216216217,0.16891891891891891
lateraloccipital-rh,0.0,0.4782608695652174,0.0,0.5217391304347826,0.0,0.0,0.0,0.0
paracentral-rh,0.1619718309859155,0.0,0.16901408450704225,0.0,0.16901408450704225,0.16901408450704225,0.1619718309859155,0.16901408450704225
pericalcarine-rh,0.0,0.45454545454545453,0.0,0.5454545454545454,0.0,0.0,0.0,0.0
posteriorcingulate-lh,0.1619718309859155,0.0,0.16901408450704225,0.0,0.16901408450704225,0.16901408450704225,0.1619718309859155,0.16901408450704225
posteriorcingulate-rh,0.1619718309859155,0.0,0.16901408450704225,0.0,0.16901408450704225,0.16901408450704225,0.1619718309859155,0.16901408450704225
rostralanteriorcingulate-lh,0.16216216216216217,0.0,0.16891891891891891,0.0,0.16891891891891891,0.16891891891891891,0.16216216216216217,0.16891891891891891
rostralanteriorcingulate-rh,0.1619718309859155,0.0,0.16901408450704225,0.0,0.16901408450704225,0.16901408450704225,0.1619718309859155,0.16901408450704225
