,cuneus-lh,cuneus-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,pericalcarine-lh,pericalcarine-rh
cuneus-lh,0.2571428571428571,0.2,0.0,0.18571428571428572,0.0,0.2714285714285714,0.04285714285714286,0.04285714285714286
cuneus-rh,0.13043478260869565,0.2391304347826087,0.09782608695652174,0.2391304347826087,0.0,0.15217391304347827,0.0,0.14130434782608695
frontalpole-lh,0.0,0.175,0.325,0.175,0.0,0.0,0.0,0.325
frontalpole-rh,0.125,0.23863636363636365,0.10227272727272728,0.23863636363636365,0.0,0.14772727272727273,0.0,0.14772727272727273
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.23076923076923078,0.20512820512820512,0.01282051282051282,0.19230769230769232,0.0,0.2564102564102564,0.038461538461538464,0.0641025641025641
pericalcarine-lh,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.0
pericalcarine-rh,0.017543859649122806,0.19298245614035087,0.24561403508771928,0.19298245614035087,0.0,0.05263157894736842,0.0,0.2982456140350877
