,cuneus-lh,cuneus-rh,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateraloccipital-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.7816901408450704,0.0,0.0,0.0,0.0,0.21830985915492956,0.0,0.0
cuneus-rh,0.0,0.5218508997429306,0.23136246786632392,0.0,0.0,0.0,0.06426735218508997,0.18251928020565553
frontalpole-rh,0.0,0.2262210796915167,0.35732647814910024,0.0,0.0,0.0,0.14910025706940874,0.26735218508997427
insula-rh,0.0,0.0,0.0,0.5677233429394812,0.4322766570605187,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.41304347826086957,0.5869565217391305,0.0,0.0,0.0
lateraloccipital-lh,0.3815028901734104,0.0,0.0,0.0,0.0,0.6184971098265896,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.08620689655172414,0.2,0.0,0.0,0.0,0.4482758620689655,0.2655172413793103
rostralanteriorcingulate-rh,0.0,0.1545253863134658,0.22958057395143489,0.0,0.0,0.0,0.16997792494481237,0.445916114790287
