,caudalanteriorcingulate-lh,frontalpole-rh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.13663133097762073,0.12367491166077739,0.10954063604240283,0.13074204946996468,0.127208480565371,0.13427561837455831,0.12603062426383982,0.11189634864546526
frontalpole-rh,0.13064133016627077,0.12589073634204276,0.11282660332541568,0.12945368171021376,0.12826603325415678,0.13064133016627077,0.12707838479809977,0.11520190023752969
isthmuscingulate-rh,0.12612612612612611,0.12483912483912483,0.12355212355212356,0.1274131274131274,0.12612612612612611,0.12612612612612611,0.12483912483912483,0.12097812097812098
paracentral-lh,0.13578826237054084,0.12313003452243959,0.1093210586881473,0.13118527042577677,0.1277330264672037,0.13463751438434982,0.12658227848101267,0.11162255466052934
paracentral-rh,0.13142857142857142,0.12342857142857143,0.10971428571428571,0.13257142857142856,0.12914285714285714,0.1337142857142857,0.128,0.112
posteriorcingulate-lh,0.1368909512761021,0.12296983758700696,0.10904872389791183,0.13109048723897912,0.12761020881670534,0.1345707656612529,0.12645011600928074,0.11136890951276102
posteriorcingulate-rh,0.12998859749144812,0.12428734321550741,0.11060433295324971,0.13112884834663627,0.12998859749144812,0.13112884834663627,0.12884834663625996,0.11402508551881414
rostralanteriorcingulate-rh,0.12345679012345678,0.1259259259259259,0.12098765432098765,0.1259259259259259,0.1271604938271605,0.12469135802469136,0.12839506172839507,0.12345679012345678
