,bankssts-lh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh
bankssts-lh,0.4316888045540797,0.08538899430740038,0.15844402277039848,0.04459203036053131,0.16129032258064516,0.012333965844402278,0.0,0.1062618595825427
entorhinal-lh,0.08333333333333333,0.5462962962962963,0.08796296296296297,0.05925925925925926,0.09814814814814815,0.06666666666666667,0.0,0.058333333333333334
fusiform-lh,0.12635983263598327,0.07280334728033473,0.2903765690376569,0.13807531380753138,0.2200836820083682,0.0602510460251046,0.0,0.09205020920502092
inferiortemporal-lh,0.03838951310861423,0.0599250936329588,0.13576779026217228,0.36704119850187267,0.17415730337078653,0.13202247191011235,0.0,0.09269662921348315
parahippocampal-lh,0.10533707865168539,0.07443820224719101,0.17837078651685392,0.1425561797752809,0.31320224719101125,0.07794943820224719,0.0,0.10814606741573034
parahippocampal-rh,0.012861736334405145,0.07931404072883172,0.06859592711682744,0.13933547695605572,0.11146838156484459,0.5498392282958199,0.0,0.03858520900321544
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-lh,0.10237659963436929,0.05210237659963437,0.10329067641681901,0.09780621572212066,0.1480804387568556,0.03473491773308958,0.0,0.4616087751371115
