,caudalanteriorcingulate-lh,insula-lh,insula-rh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.12915851272015655,0.12133072407045009,0.12850619699934768,0.12654924983692106,0.12524461839530332,0.1278538812785388,0.12981082844096542,0.11154598825831702
insula-lh,0.12678936605316973,0.13224267211997273,0.125426039536469,0.12338104976141787,0.12269938650306748,0.12338104976141787,0.12610770279481937,0.11997273346966598
insula-rh,0.12962962962962962,0.12132822477650064,0.13026819923371646,0.1251596424010217,0.12579821200510855,0.12579821200510855,0.13090676883780333,0.1111111111111111
paracentral-lh,0.12694125590817015,0.12018906144496962,0.12559081701553004,0.1289669142471303,0.12559081701553004,0.13099257258609048,0.12694125590817015,0.11478730587440918
paracentral-rh,0.12805280528052806,0.12013201320132014,0.12673267326732673,0.12871287128712872,0.12673267326732673,0.12805280528052806,0.12805280528052806,0.11353135313531353
posteriorcingulate-lh,0.12611377655928718,0.11925976696367376,0.12679917751884853,0.1281699794379712,0.1247429746401645,0.13365318711446195,0.12748457847840988,0.113776559287183
posteriorcingulate-rh,0.12848799480856588,0.12070084360804673,0.1291369240752758,0.12654120700843607,0.12524334847501623,0.12848799480856588,0.12978585334198572,0.11161583387410773
rostralanteriorcingulate-rh,0.12348322626695217,0.1299072091363312,0.12205567451820129,0.1256245538900785,0.12276945039257674,0.12348322626695217,0.12348322626695217,0.12919343326195576
