,bankssts-rh,frontalpole-lh,inferiortemporal-rh,lateraloccipital-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.5533980582524272,0.0,0.04854368932038835,0.0,0.14563106796116504,0.2524271844660194,0.0,0.0
frontalpole-lh,0.0,0.5585585585585585,0.05405405405405406,0.0,0.23423423423423423,0.09009009009009009,0.0,0.06306306306306306
inferiortemporal-rh,0.07865168539325842,0.0898876404494382,0.6741573033707865,0.0898876404494382,0.06741573033707865,0.0,0.0,0.0
lateraloccipital-rh,0.0,0.0,0.11650485436893204,0.6213592233009708,0.0,0.0,0.2621359223300971,0.0
parahippocampal-lh,0.1079136690647482,0.18705035971223022,0.02877697841726619,0.0,0.6187050359712231,0.05755395683453238,0.0,0.0
parahippocampal-rh,0.22123893805309736,0.07079646017699115,0.0,0.0,0.035398230088495575,0.672566371681416,0.0,0.0
temporalpole-lh,0.0,0.0,0.0,0.29523809523809524,0.0,0.0,0.7047619047619048,0.0
temporalpole-rh,0.0,0.09433962264150944,0.0,0.0,0.0,0.0,0.0,0.9056603773584906
