,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.38953488372093026,0.005813953488372093,0.0,0.20348837209302326,0.19186046511627908,0.011627906976744186,0.0,0.19767441860465115
frontalpole-rh,0.0,0.3350253807106599,0.0,0.20304568527918782,0.116751269035533,0.34517766497461927,0.0,0.0
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.11439114391143912,0.16236162361623616,0.0,0.28413284132841327,0.22140221402214022,0.16974169741697417,0.0,0.04797047970479705
parahippocampal-rh,0.13488372093023257,0.12558139534883722,0.0,0.27906976744186046,0.26976744186046514,0.13488372093023257,0.0,0.05581395348837209
rostralanteriorcingulate-lh,0.0,0.3285024154589372,0.0,0.2028985507246377,0.12077294685990338,0.34782608695652173,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-lh,0.36,0.0,0.0,0.16,0.14,0.0,0.0,0.34
