,cuneus-lh,cuneus-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,medialorbitofrontal-lh,pericalcarine-rh
cuneus-lh,0.35978835978835977,0.0,0.0,0.14285714285714285,0.015873015873015872,0.19047619047619047,0.015873015873015872,0.2751322751322751
cuneus-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.0,0.5121951219512195,0.10975609756097561,0.18292682926829268,0.0,0.1951219512195122,0.0
frontalpole-lh,0.14124293785310735,0.0,0.0903954802259887,0.4293785310734463,0.13559322033898305,0.05649717514124294,0.0,0.14689265536723164
frontalpole-rh,0.007352941176470588,0.0,0.19117647058823528,0.17647058823529413,0.5588235294117647,0.0,0.0661764705882353,0.0
lateraloccipital-rh,0.2185792349726776,0.0,0.0,0.06557377049180328,0.0,0.4644808743169399,0.060109289617486336,0.1912568306010929
medialorbitofrontal-lh,0.03816793893129771,0.0,0.2748091603053435,0.0,0.09923664122137404,0.08396946564885496,0.5038167938931297,0.0
pericalcarine-rh,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.19047619047619047,0.0,0.38095238095238093
