,bankssts-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.7467248908296943,0.0,0.004366812227074236,0.0,0.0,0.05240174672489083,0.1222707423580786,0.07423580786026202
frontalpole-lh,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0
frontalpole-rh,0.0,0.0797872340425532,0.5372340425531915,0.10638297872340426,0.2765957446808511,0.0,0.0,0.0
medialorbitofrontal-lh,0.0,0.20833333333333334,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.0,0.0,0.0
medialorbitofrontal-rh,0.0,0.09316770186335403,0.35403726708074534,0.12422360248447205,0.42857142857142855,0.0,0.0,0.0
parahippocampal-lh,0.3,0.0,0.0,0.0,0.0,0.7,0.0,0.0
rostralanteriorcingulate-rh,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.6785714285714286,0.0
temporalpole-rh,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.816
