,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,parsopercularis-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.3035019455252918,0.26361867704280156,0.011673151750972763,0.0,0.19747081712062256,0.19844357976653695,0.0,0.02529182879377432
entorhinal-rh,0.2842323651452282,0.3029045643153527,0.012448132780082987,0.0,0.17842323651452283,0.21265560165975103,0.001037344398340249,0.008298755186721992
frontalpole-lh,0.0625,0.0625,0.2864583333333333,0.0,0.11979166666666667,0.0625,0.19270833333333334,0.21354166666666666
frontalpole-rh,0.0,0.0,0.0,0.38,0.0,0.0,0.42,0.2
lateralorbitofrontal-lh,0.1997828447339848,0.16612377850162866,0.02823018458197611,0.0,0.3257328990228013,0.15092290988056462,0.014115092290988056,0.11509229098805646
parsopercularis-rh,0.24067796610169492,0.2384180790960452,0.013559322033898305,0.0,0.16836158192090395,0.31864406779661014,0.0011299435028248588,0.0192090395480226
temporalpole-lh,0.0,0.006185567010309278,0.06804123711340206,0.04329896907216495,0.01443298969072165,0.006185567010309278,0.5237113402061856,0.33814432989690724
temporalpole-rh,0.027607361963190184,0.006134969325153374,0.06748466257668712,0.018404907975460124,0.13957055214723926,0.01687116564417178,0.27300613496932513,0.450920245398773
