,entorhinal-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.7529239766081871,0.019005847953216373,0.03070175438596491,0.0,0.0,0.0,0.07163742690058479,0.12573099415204678
frontalpole-lh,0.012415349887133182,0.5948081264108352,0.09142212189616253,0.10158013544018059,0.060948081264108354,0.10158013544018059,0.006772009029345372,0.030474040632054177
frontalpole-rh,0.025027203482045703,0.08161044613710555,0.4885745375408052,0.08705114254624592,0.23721436343852012,0.0750816104461371,0.0,0.00544069640914037
medialorbitofrontal-lh,0.0,0.1282051282051282,0.09686609686609686,0.6253561253561254,0.08404558404558404,0.019943019943019943,0.045584045584045586,0.0
medialorbitofrontal-rh,0.0,0.06948640483383686,0.32779456193353473,0.11329305135951662,0.4622356495468278,0.027190332326283987,0.0,0.0
temporalpole-lh,0.0,0.1498371335504886,0.1254071661237785,0.014657980456026058,0.035830618892508145,0.6742671009771987,0.0,0.0
temporalpole-rh,0.04896907216494845,0.002577319587628866,0.0,0.03865979381443299,0.0,0.0,0.7242268041237113,0.18556701030927836
transversetemporal-rh,0.09801488833746898,0.031017369727047148,0.0037220843672456576,0.0012406947890818859,0.0,0.0,0.1662531017369727,0.6997518610421837
