,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.1565217391304348,0.1391304347826087,0.05217391304347826,0.1391304347826087,0.1391304347826087,0.1391304347826087,0.11304347826086956,0.12173913043478261
caudalmiddlefrontal-rh,0.12121212121212122,0.15151515151515152,0.05303030303030303,0.13636363636363635,0.1590909090909091,0.1590909090909091,0.10606060606060606,0.11363636363636363
postcentral-lh,0.09195402298850575,0.10344827586206896,0.16091954022988506,0.13793103448275862,0.11494252873563218,0.09195402298850575,0.14942528735632185,0.14942528735632185
postcentral-rh,0.11267605633802817,0.14084507042253522,0.07042253521126761,0.14788732394366197,0.14788732394366197,0.13380281690140844,0.11971830985915492,0.1267605633802817
rostralmiddlefrontal-lh,0.11428571428571428,0.15,0.05714285714285714,0.1357142857142857,0.17142857142857143,0.15,0.10714285714285714,0.11428571428571428
rostralmiddlefrontal-rh,0.12,0.152,0.048,0.136,0.168,0.16,0.104,0.112
superiorparietal-lh,0.11538461538461539,0.12307692307692308,0.08461538461538462,0.14615384615384616,0.13076923076923078,0.11538461538461539,0.13846153846153847,0.14615384615384616
superiorparietal-rh,0.11851851851851852,0.1259259259259259,0.08148148148148149,0.14814814814814814,0.13333333333333333,0.11851851851851852,0.13333333333333333,0.14074074074074075
