,bankssts-rh,frontalpole-rh,fusiform-lh,insula-rh,lingual-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh
bankssts-rh,0.8657407407407407,0.0,0.0,0.13425925925925927,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.596244131455399,0.0,0.0,0.0,0.40375586854460094,0.0,0.0
fusiform-lh,0.0,0.0,0.40848214285714285,0.0,0.3013392857142857,0.0,0.28348214285714285,0.006696428571428571
insula-rh,0.18248175182481752,0.0,0.0,0.6131386861313869,0.0,0.20437956204379562,0.0,0.0
lingual-lh,0.0,0.0,0.2842741935483871,0.0,0.3629032258064516,0.0,0.32056451612903225,0.03225806451612903
medialorbitofrontal-rh,0.0,0.27009646302250806,0.0,0.09003215434083602,0.0,0.639871382636656,0.0,0.0
parahippocampal-lh,0.0,0.0,0.2875816993464052,0.0,0.33769063180827885,0.0,0.355119825708061,0.0196078431372549
parahippocampal-rh,0.0,0.0,0.028089887640449437,0.0,0.11235955056179775,0.0,0.07303370786516854,0.7865168539325843
