,bankssts-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,precuneus-lh,rostralanteriorcingulate-lh,superiorparietal-lh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.852017937219731,0.0,0.0,0.10762331838565023,0.0,0.04035874439461883,0.0
isthmuscingulate-rh,0.0,0.0,0.45052631578947366,0.20842105263157895,0.08421052631578947,0.05263157894736842,0.13263157894736843,0.07157894736842105
parahippocampal-lh,0.0,0.0,0.358974358974359,0.4065934065934066,0.0989010989010989,0.0,0.13553113553113552,0.0
parahippocampal-rh,0.0,0.06646525679758308,0.1148036253776435,0.08761329305135952,0.6344410876132931,0.0,0.09667673716012085,0.0
precuneus-lh,0.0,0.0,0.2755102040816326,0.0,0.0,0.40816326530612246,0.0,0.3163265306122449
rostralanteriorcingulate-lh,0.0,0.023972602739726026,0.22945205479452055,0.1267123287671233,0.10273972602739725,0.0,0.5171232876712328,0.0
superiorparietal-lh,0.0,0.0,0.3269230769230769,0.0,0.0,0.27884615384615385,0.0,0.3942307692307692
