,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
frontalpole-lh,0.18282792665726375,0.17383638928067702,0.0,0.1708392101551481,0.1539139633286319,0.10313822284908322,0.07563469675599435,0.1398095909732017
frontalpole-rh,0.16571620261657163,0.18450184501845018,0.0,0.1744381080174438,0.16269708151626971,0.09728279100972828,0.07195571955719557,0.1434082522643408
isthmuscingulate-rh,0.0,0.0,0.5384615384615384,0.0,0.0,0.10897435897435898,0.3525641025641026,0.0
medialorbitofrontal-lh,0.16268182578164186,0.17421835813409128,0.0,0.18909881290754055,0.1578331382711921,0.09530178899849523,0.07122554756729643,0.1496405283397425
medialorbitofrontal-rh,0.1553037010802196,0.17283513369930936,0.0,0.16769966353816185,0.17761643350451567,0.10341774393483265,0.07596954134938906,0.14715778289357181
rostralanteriorcingulate-lh,0.12859969224005277,0.12794020663882172,0.03781050780391295,0.12574192130138492,0.12859969224005277,0.18333699714222906,0.13959111892723675,0.12837986370630908
rostralanteriorcingulate-rh,0.09796757250513816,0.09796757250513816,0.12514272664992007,0.09773920986526605,0.09796757250513816,0.14501027631879423,0.240237497145467,0.09796757250513816
rostralmiddlefrontal-lh,0.1489795918367347,0.1601113172541744,0.0,0.16716141001855286,0.15454545454545454,0.10853432282003711,0.07959183673469387,0.1810760667903525
