,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.17367875647668393,0.1382383419689119,0.12518134715025905,0.12683937823834196,0.10673575129533679,0.07730569948186529,0.11875647668393782,0.13326424870466322
frontalpole-rh,0.1351900792844074,0.16568408213051433,0.14088229314901402,0.10184996950599716,0.12278918479365725,0.05814189875991055,0.12461882496442367,0.15084366741207564
insula-rh,0.11983389361281392,0.13743326082657703,0.17816887482697252,0.11034210005932371,0.12715048447696262,0.07118845165117658,0.12082262210796915,0.13506031243820446
isthmuscingulate-rh,0.1396839935882757,0.1147240668651248,0.12731852530341195,0.18983283718800092,0.10968628348980994,0.08632928784062285,0.11197618502404397,0.12044882070070986
lateralorbitofrontal-rh,0.11580351189153146,0.13558568570793508,0.1440320071126917,0.10735719048677483,0.19359857746165815,0.0480106690375639,0.13447432762836187,0.121138030673483
parahippocampal-rh,0.11906290115532735,0.09114249037227215,0.11424903722721438,0.12098844672657252,0.06803594351732992,0.279204107830552,0.10269576379974327,0.10462130937098844
rostralanteriorcingulate-lh,0.12181545707557269,0.13037893384714194,0.12995076000856348,0.10426032969385571,0.12780989081567115,0.06893598801113252,0.17276814386640976,0.14408049668165276
rostralanteriorcingulate-rh,0.1277064955894146,0.1471531676022454,0.1359262229350441,0.10505212510024058,0.10805934242181235,0.06575781876503609,0.13492381716118684,0.17542101042502004
