,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.3897058823529412,0.11764705882352941,0.11029411764705882,0.09558823529411764,0.16176470588235295,0.11029411764705882,0.014705882352941176,0.0
inferiorparietal-rh,0.1875,0.3625,0.0375,0.0375,0.125,0.0375,0.2125,0.0
postcentral-lh,0.10294117647058823,0.029411764705882353,0.2867647058823529,0.125,0.125,0.19852941176470587,0.0661764705882353,0.0661764705882353
postcentral-rh,0.11627906976744186,0.031007751937984496,0.17829457364341086,0.29457364341085274,0.17054263565891473,0.18604651162790697,0.023255813953488372,0.0
superiorfrontal-lh,0.19696969696969696,0.08333333333333333,0.15151515151515152,0.16666666666666666,0.24242424242424243,0.13636363636363635,0.022727272727272728,0.0
superiorparietal-lh,0.11290322580645161,0.03225806451612903,0.25,0.1693548387096774,0.14516129032258066,0.27419354838709675,0.016129032258064516,0.0
superiorparietal-rh,0.031914893617021274,0.19148936170212766,0.13829787234042554,0.06382978723404255,0.0425531914893617,0.0425531914893617,0.3404255319148936,0.14893617021276595
superiortemporal-rh,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.3333333333333333,0.4358974358974359
