,Fp1,F3,P4,CP2,AF7,AF3,AFz,P2
Fp1,0.22941176470588234,0.22941176470588234,0.01764705882352941,0.01764705882352941,0.22941176470588234,0.0,0.22941176470588234,0.047058823529411764
F3,0.2289156626506024,0.2289156626506024,0.018072289156626505,0.018072289156626505,0.2289156626506024,0.0,0.2289156626506024,0.04819277108433735
P4,0.02857142857142857,0.02857142857142857,0.3904761904761905,0.3904761904761905,0.02857142857142857,0.10476190476190476,0.02857142857142857,0.0
CP2,0.02857142857142857,0.02857142857142857,0.3904761904761905,0.3904761904761905,0.02857142857142857,0.10476190476190476,0.02857142857142857,0.0
AF7,0.22916666666666666,0.22916666666666666,0.017857142857142856,0.017857142857142856,0.22916666666666666,0.0,0.22916666666666666,0.047619047619047616
AF3,0.0,0.0,0.176,0.176,0.0,0.648,0.0,0.0
AFz,0.22941176470588234,0.22941176470588234,0.01764705882352941,0.01764705882352941,0.22941176470588234,0.0,0.22941176470588234,0.047058823529411764
P2,0.11564625850340136,0.11564625850340136,0.0,0.0,0.11564625850340136,0.0,0.11564625850340136,0.5374149659863946
