,Fp1,F3,P4,CP2,AF7,AF3,AFz,P2
Fp1,0.23076923076923078,0.23076923076923078,0.038461538461538464,0.038461538461538464,0.23076923076923078,0.0,0.23076923076923078,0.0
F3,0.23076923076923078,0.23076923076923078,0.038461538461538464,0.038461538461538464,0.23076923076923078,0.0,0.23076923076923078,0.0
P4,0.1875,0.1875,0.125,0.125,0.1875,0.0,0.1875,0.0
CP2,0.1875,0.1875,0.125,0.125,0.1875,0.0,0.1875,0.0
AF7,0.23076923076923078,0.23076923076923078,0.038461538461538464,0.038461538461538464,0.23076923076923078,0.0,0.23076923076923078,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.23076923076923078,0.23076923076923078,0.038461538461538464,0.038461538461538464,0.23076923076923078,0.0,0.23076923076923078,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
