,Fp1,F3,P4,CP2,AF7,AF3,AFz,P2
Fp1,0.22058823529411764,0.22058823529411764,0.0,0.0,0.22058823529411764,0.0,0.22058823529411764,0.11764705882352941
F3,0.2196969696969697,0.2196969696969697,0.0,0.0,0.2196969696969697,0.0,0.2196969696969697,0.12121212121212122
P4,0.0,0.0,0.3225806451612903,0.3225806451612903,0.0,0.3548387096774194,0.0,0.0
CP2,0.0,0.0,0.3225806451612903,0.3225806451612903,0.0,0.3548387096774194,0.0,0.0
AF7,0.2196969696969697,0.2196969696969697,0.0,0.0,0.2196969696969697,0.0,0.2196969696969697,0.12121212121212122
AF3,0.0,0.0,0.29333333333333333,0.29333333333333333,0.0,0.41333333333333333,0.0,0.0
AFz,0.22058823529411764,0.22058823529411764,0.0,0.0,0.22058823529411764,0.0,0.22058823529411764,0.11764705882352941
P2,0.20481927710843373,0.20481927710843373,0.0,0.0,0.20481927710843373,0.0,0.20481927710843373,0.18072289156626506
