,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,medialorbitofrontal-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.14285714285714285,0.1360544217687075,0.14285714285714285,0.14965986394557823,0.14285714285714285,0.1360544217687075,0.14965986394557823
frontalpole-rh,0.0,0.13636363636363635,0.1590909090909091,0.15151515151515152,0.14393939393939395,0.13636363636363635,0.12878787878787878,0.14393939393939395
lateraloccipital-lh,0.0,0.1366906474820144,0.15827338129496402,0.1510791366906475,0.14388489208633093,0.1366906474820144,0.12949640287769784,0.14388489208633093
medialorbitofrontal-lh,0.0,0.14093959731543623,0.14093959731543623,0.1476510067114094,0.1476510067114094,0.14093959731543623,0.1342281879194631,0.1476510067114094
posteriorcingulate-rh,0.0,0.14285714285714285,0.1360544217687075,0.14285714285714285,0.14965986394557823,0.14285714285714285,0.1360544217687075,0.14965986394557823
rostralanteriorcingulate-lh,0.0,0.14864864864864866,0.12837837837837837,0.13513513513513514,0.14864864864864866,0.14864864864864866,0.14864864864864866,0.14189189189189189
rostralmiddlefrontal-lh,0.0,0.1388888888888889,0.14583333333333334,0.1527777777777778,0.14583333333333334,0.1388888888888889,0.13194444444444445,0.14583333333333334
