,Fp1,FT9,FC5,FT10,Fp2,AF7,AF3,AFz
Fp1,0.43132803632236094,0.0,0.0,0.0,0.28376844494892167,0.0,0.0,0.2849035187287174
FT9,0.0,0.46153846153846156,0.0,0.5384615384615384,0.0,0.0,0.0,0.0
FC5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0.0,0.0
Fp2,0.2638743455497382,0.0,0.0,0.0,0.3863874345549738,0.0,0.0,0.34973821989528797
AF7,0.0,0.004739336492890996,0.0,0.004739336492890996,0.0,0.990521327014218,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AFz,0.26455026455026454,0.0,0.0,0.0,0.3492063492063492,0.0,0.0,0.3862433862433862
