,Fp1,F7,FT9,FT10,F4,Fp2,AF7,AFz
Fp1,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.109375,0.0,0.0,0.0,0.0,0.296875,0.296875,0.296875
AF7,0.06422018348623854,0.0,0.0,0.0,0.0,0.1834862385321101,0.3761467889908257,0.3761467889908257
AFz,0.05263157894736842,0.0,0.0,0.0,0.0,0.15037593984962405,0.3157894736842105,0.48120300751879697
