,Fp1,FT9,FC5,FT10,Fp2,AF7,AF3,AFz
Fp1,0.3337765957446808,0.0,0.0,0.0,0.3324468085106383,0.0,0.0,0.3337765957446808
FT9,0.0,0.46153846153846156,0.0,0.5384615384615384,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0.0,0.0
Fp2,0.32684824902723736,0.0,0.0,0.0,0.3476005188067445,0.0,0.0,0.32555123216601817
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.33377837116154874,0.0,0.0,0.0,0.3324432576769025,0.0,0.0,0.33377837116154874
