,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.2419940949352714,0.029411764705882353,0.02100840336134454,0.0,0.014705882352941176,0.031512605042016806,0.05734726322961617,0.037815126050420166,0.04201680672268908,0.037815126050420166,0.012605042016806723,0.18555530320236202,0.031512605042016806,0.025210084033613446,0.018907563025210083,0.0,0.15313422666363843,0.008403361344537815,0.051044742221212816
caudalmiddlefrontal-rh,0.030042918454935622,0.16552354354477689,0.058504630675400945,0.025822945972031133,0.03440663695915559,0.06427500667392241,0.05273425467687948,0.06856685216748465,0.07739696490543566,0.03862660944206009,0.09273671889438775,0.05875105242622749,0.0520668624350576,0.03820563895106475,0.004291845493562232,0.018892334230034703,0.05561944267614022,0.038944904203544364,0.024590837217898433
inferiorparietal-rh,0.01762114537444934,0.05576692030436524,0.1957237573977662,0.005050505050505051,0.0025252525252525255,0.059582610243403195,0.11658434565923553,0.05990521959684955,0.0447537044453344,0.040025808748275715,0.03594313175810973,0.05200685266764562,0.07946202109197704,0.04878075913318204,0.017943754727895698,0.0,0.11379210608285498,0.026487340363992348,0.028044764828905798
parsopercularis-lh,0.0,0.030913978494623656,0.012903225806451613,0.24722222222222223,0.19077060931899642,0.0267921146953405,0.03225806451612903,0.021684587813620072,0.10483870967741936,0.0,0.1146057347670251,0.0,0.013888888888888888,0.05591397849462365,0.0,0.0757168458781362,0.016129032258064516,0.05636200716845878,0.0
parstriangularis-rh,0.03793103448275862,0.050919540229885055,0.01,0.19344827586206897,0.2381609195402299,0.013333333333333334,0.03,0.0406896551724138,0.15666666666666668,0.006896551724137931,0.10183908045977011,0.0034482758620689655,0.0,0.023333333333333334,0.0,0.05,0.016666666666666666,0.02666666666666667,0.0
postcentral-lh,0.02050473186119874,0.049757565136114026,0.059016824395373285,0.017145694590489542,0.009259259259259259,0.15021468629512794,0.03355386143241033,0.08415118588620166,0.05311660240682323,0.04375511157845542,0.04670522257273046,0.08183637107138685,0.093614908283678,0.05026872298165674,0.02365930599369085,0.025974120808505665,0.053854130155391984,0.070897593176773,0.03271410211473303
postcentral-rh,0.029249052351193527,0.055680770412867536,0.15073592186592905,0.03875968992248062,0.03488372093023256,0.041935594030666254,0.19002492913977392,0.03585698186661203,0.03973295085886009,0.031451695522999694,0.0442236109688215,0.03030768705392207,0.044138237202472425,0.05074616671789093,0.004405286343612335,0.011627906976744186,0.1265068469760612,0.024314448656216917,0.015418502202643172
precentral-lh,0.028037383177570093,0.0630470256638481,0.04887998813232458,0.007936507936507936,0.01369727537951837,0.09714186816990555,0.01977945903179548,0.15442812639074321,0.08609009543588983,0.06742323097463285,0.05308312317658112,0.07177471196162785,0.07177471196162785,0.03115264797507788,0.024922118380062305,0.02568857241754438,0.072244474113633,0.039855609949067894,0.023043069772041735
precentral-rh,0.03422619047619048,0.07248463901689708,0.03518625192012289,0.058467741935483875,0.07426075268817205,0.06619623655913978,0.024433563748079878,0.09634216589861752,0.14938556067588327,0.023809523809523808,0.08323732718894009,0.05693164362519201,0.053955453149001534,0.03216205837173579,0.017857142857142856,0.041186635944700456,0.05069124423963134,0.020257296466973884,0.008928571428571428
rostralmiddlefrontal-lh,0.03187250996015936,0.035856573705179286,0.095393075584984,0.0,0.0,0.07412603108691992,0.046097300937096686,0.07903596880085292,0.027888446215139442,0.25481173895965437,0.01593625498007968,0.05299927052353964,0.10720498288535997,0.025896414342629483,0.06722406150047697,0.0,0.043824701195219126,0.01195219123505976,0.029880478087649404
rostralmiddlefrontal-rh,0.011235955056179775,0.07986196293933892,0.03307001619155095,0.08955236085896996,0.0726984282747003,0.05335034263938636,0.028703203964476717,0.05958981404249056,0.10109088530166985,0.013108614232209739,0.1522659993785061,0.042122565134193615,0.044305971247730724,0.04899170796329915,0.013108614232209739,0.05647416711643197,0.03743682841862519,0.057414585479940466,0.0056179775280898875
superiorfrontal-lh,0.07570231989082866,0.05711495929603312,0.053950402334007816,0.0,0.0,0.08464307561997084,0.03310432450237636,0.07012611171239,0.051891675685850076,0.03923344783774881,0.03441014540492213,0.17265069879064515,0.08816055715025176,0.02973977695167286,0.020446096654275093,0.011152416356877323,0.07906686744153216,0.035715966307467886,0.06289115806314997
