,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,cuneus-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-rh,0.0,0.7291666666666666,0.0,0.0,0.0,0.0,0.2708333333333333,0.0
cuneus-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.0,0.5133689839572193,0.0855614973262032,0.058823529411764705,0.13903743315508021,0.20320855614973263
frontalpole-rh,0.0,0.0,0.0,0.125,0.6458333333333334,0.16666666666666666,0.03125,0.03125
medialorbitofrontal-rh,0.0,0.0,0.0,0.06363636363636363,0.18181818181818182,0.33636363636363636,0.2,0.21818181818181817
rostralanteriorcingulate-lh,0.0,0.06358381502890173,0.0,0.12716763005780346,0.028901734104046242,0.15028901734104047,0.4046242774566474,0.2254335260115607
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.2073170731707317,0.042682926829268296,0.17073170731707318,0.23780487804878048,0.34146341463414637
