,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,cuneus-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3989071038251366,0.2540983606557377,0.00273224043715847,0.028688524590163935,0.050546448087431695,0.056010928961748634,0.15027322404371585,0.05874316939890711
caudalanteriorcingulate-rh,0.22793148880105402,0.4295125164690382,0.011857707509881422,0.007905138339920948,0.06851119894598155,0.05928853754940711,0.1541501976284585,0.04084321475625823
cuneus-lh,0.0,0.029649595687331536,0.9326145552560647,0.0215633423180593,0.0,0.0,0.013477088948787063,0.0026954177897574125
frontalpole-lh,0.04618473895582329,0.018072289156626505,0.020080321285140562,0.5742971887550201,0.05823293172690763,0.02208835341365462,0.0642570281124498,0.19678714859437751
frontalpole-rh,0.042105263157894736,0.06315789473684211,0.0,0.03274853801169591,0.4584795321637427,0.16842105263157894,0.18011695906432748,0.05497076023391813
medialorbitofrontal-rh,0.05222929936305733,0.05477707006369427,0.0,0.008917197452229299,0.18471337579617833,0.4585987261146497,0.13248407643312102,0.10828025477707007
rostralanteriorcingulate-lh,0.1023696682464455,0.11184834123222749,0.004739336492890996,0.023696682464454975,0.14502369668246445,0.1061611374407583,0.41232227488151657,0.0938388625592417
rostralanteriorcingulate-rh,0.06576980568011959,0.04633781763826607,0.007473841554559043,0.13153961136023917,0.07623318385650224,0.1375186846038864,0.14200298953662183,0.3931240657698057
