,bankssts-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,pericalcarine-rh
bankssts-lh,0.7695652173913043,0.013043478260869565,0.013043478260869565,0.0782608695652174,0.0,0.05217391304347826,0.07391304347826087,0.0
frontalpole-lh,0.0069084628670120895,0.7426597582037997,0.17098445595854922,0.0,0.02936096718480138,0.0,0.0,0.05008635578583765
frontalpole-rh,0.013490725126475547,0.18043844856661045,0.730185497470489,0.008431703204047217,0.013490725126475547,0.0,0.0,0.05396290050590219
isthmuscingulate-lh,0.044534412955465584,0.0,0.004048582995951417,0.5222672064777328,0.07692307692307693,0.145748987854251,0.1349527665317139,0.07152496626180836
isthmuscingulate-rh,0.0,0.01722158438576349,0.011481056257175661,0.05625717566016074,0.4695752009184845,0.08955223880597014,0.11595866819747416,0.2399540757749713
lingual-lh,0.029288702928870293,0.0,0.002789400278940028,0.1394700139470014,0.10599721059972106,0.4198047419804742,0.23570432357043236,0.06694560669456066
parahippocampal-lh,0.033810143042912875,0.0,0.0013003901170351106,0.1222366710013004,0.13394018205461639,0.24317295188556567,0.3992197659297789,0.06631989596879063
pericalcarine-rh,0.0,0.03431952662721893,0.03550295857988166,0.05680473372781065,0.2532544378698225,0.054437869822485205,0.06153846153846154,0.5041420118343195
