,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.7304582210242587,0.03504043126684636,0.01078167115902965,0.0,0.12129380053908356,0.03504043126684636,0.0673854447439353,0.0
frontalpole-lh,0.01646090534979424,0.5528120713305898,0.12071330589849108,0.006858710562414266,0.11385459533607682,0.15637860082304528,0.012345679012345678,0.0205761316872428
frontalpole-rh,0.0018726591760299626,0.15168539325842698,0.5711610486891385,0.0,0.23782771535580524,0.03745318352059925,0.0,0.0
isthmuscingulate-rh,0.0,0.00539568345323741,0.0,0.960431654676259,0.0,0.0,0.01079136690647482,0.023381294964028777
rostralanteriorcingulate-lh,0.043478260869565216,0.10223266745005875,0.15393654524089306,0.0,0.48766157461809634,0.15276145710928318,0.03525264394829612,0.024676850763807285
rostralanteriorcingulate-rh,0.016778523489932886,0.20134228187919462,0.04530201342281879,0.0,0.21476510067114093,0.4697986577181208,0.008389261744966443,0.0436241610738255
temporalpole-lh,0.05924170616113744,0.016587677725118485,0.0,0.018957345971563982,0.07582938388625593,0.009478672985781991,0.7914691943127962,0.02843601895734597
temporalpole-rh,0.0,0.030864197530864196,0.00411522633744856,0.03497942386831276,0.047325102880658436,0.04938271604938271,0.01646090534979424,0.8168724279835391
