,bankssts-lh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh
bankssts-lh,0.5518341307814992,0.023923444976076555,0.04146730462519936,0.046251993620414676,0.030303030303030304,0.26156299840510366,0.044657097288676235,0.0
entorhinal-lh,0.020785219399538105,0.5565819861431871,0.10623556581986143,0.06351039260969978,0.07390300230946882,0.05658198614318707,0.06466512702078522,0.057736720554272515
fusiform-lh,0.018147086914995225,0.08691499522445081,0.3008595988538682,0.1518624641833811,0.15663801337153774,0.09073543457497613,0.17478510028653296,0.02005730659025788
inferiortemporal-lh,0.02332979851537646,0.06680805938494168,0.18027571580063625,0.2926829268292683,0.16012725344644752,0.06574761399787911,0.18981972428419935,0.021208907741251327
lingual-lh,0.02111801242236025,0.08198757763975155,0.19254658385093168,0.16645962732919253,0.30559006211180123,0.03850931677018633,0.1937888198757764,0.0
middletemporal-lh,0.17590361445783131,0.051807228915662654,0.12650602409638553,0.09156626506024096,0.04939759036144578,0.40240963855421685,0.07951807228915662,0.02289156626506024
parahippocampal-lh,0.02262443438914027,0.07239819004524888,0.21266968325791855,0.19117647058823528,0.19909502262443438,0.06108597285067873,0.2409502262443439,0.0
temporalpole-lh,0.0,0.1278538812785388,0.03424657534246575,0.0547945205479452,0.0,0.02511415525114155,0.0,0.7579908675799086
