,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,cuneus-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.35294117647058826,0.1437908496732026,0.013071895424836602,0.13725490196078433,0.058823529411764705,0.0,0.09803921568627451,0.19607843137254902
caudalanteriorcingulate-rh,0.13333333333333333,0.45185185185185184,0.06666666666666667,0.044444444444444446,0.1259259259259259,0.0,0.1259259259259259,0.05185185185185185
cuneus-lh,0.0,0.275,0.5,0.2,0.0,0.0,0.0,0.025
frontalpole-lh,0.11165048543689321,0.043689320388349516,0.04854368932038835,0.470873786407767,0.0048543689320388345,0.0,0.02912621359223301,0.2912621359223301
frontalpole-rh,0.05982905982905983,0.1452991452991453,0.0,0.0,0.2905982905982906,0.10256410256410256,0.2905982905982906,0.1111111111111111
medialorbitofrontal-rh,0.0,0.0,0.0,0.0,0.22641509433962265,0.32075471698113206,0.22641509433962265,0.22641509433962265
rostralanteriorcingulate-lh,0.09154929577464789,0.13380281690140844,0.0,0.02112676056338028,0.24647887323943662,0.08450704225352113,0.2887323943661972,0.13380281690140844
rostralanteriorcingulate-rh,0.12280701754385964,0.031578947368421054,0.017543859649122806,0.18947368421052632,0.05964912280701754,0.04912280701754386,0.08070175438596491,0.44912280701754387
