,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.2671232876712329,0.0821917808219178,0.0,0.0273972602739726,0.13013698630136986,0.1917808219178082,0.17123287671232876,0.13013698630136986
caudalmiddlefrontal-rh,0.08227848101265822,0.2721518987341772,0.0759493670886076,0.0,0.17088607594936708,0.08227848101265822,0.14556962025316456,0.17088607594936708
inferiorparietal-rh,0.0,0.1728395061728395,0.2345679012345679,0.0,0.18518518518518517,0.04938271604938271,0.16049382716049382,0.19753086419753085
postcentral-lh,0.0851063829787234,0.0,0.0,0.7446808510638298,0.02127659574468085,0.06382978723404255,0.0425531914893617,0.0425531914893617
postcentral-rh,0.1043956043956044,0.15384615384615385,0.07142857142857142,0.0,0.2087912087912088,0.12087912087912088,0.14285714285714285,0.1978021978021978
rostralmiddlefrontal-lh,0.1686746987951807,0.0783132530120482,0.030120481927710843,0.006024096385542169,0.14457831325301204,0.28313253012048195,0.15060240963855423,0.13855421686746988
superiorparietal-lh,0.14795918367346939,0.12755102040816327,0.07142857142857142,0.0,0.15306122448979592,0.1326530612244898,0.20918367346938777,0.15816326530612246
superiorparietal-rh,0.09693877551020408,0.14285714285714285,0.08163265306122448,0.0,0.1989795918367347,0.11734693877551021,0.15306122448979592,0.20918367346938777
