,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.1685823754789272,0.09195402298850575,0.06513409961685823,0.15708812260536398,0.0842911877394636,0.1417624521072797,0.14942528735632185,0.1417624521072797
caudalmiddlefrontal-rh,0.13043478260869565,0.1793478260869565,0.07065217391304347,0.13043478260869565,0.09782608695652174,0.13043478260869565,0.13043478260869565,0.13043478260869565
postcentral-lh,0.11267605633802817,0.09154929577464789,0.2112676056338028,0.1267605633802817,0.18309859154929578,0.09154929577464789,0.09154929577464789,0.09154929577464789
postcentral-rh,0.15294117647058825,0.09411764705882353,0.0784313725490196,0.16470588235294117,0.08627450980392157,0.13725490196078433,0.1411764705882353,0.1450980392156863
superiorfrontal-lh,0.109375,0.09375,0.13541666666666666,0.11979166666666667,0.19791666666666666,0.10416666666666667,0.11458333333333333,0.125
superiorfrontal-rh,0.14655172413793102,0.10344827586206896,0.05603448275862069,0.14655172413793102,0.08620689655172414,0.15517241379310345,0.15948275862068967,0.14655172413793102
superiorparietal-lh,0.14634146341463414,0.0975609756097561,0.052845528455284556,0.15040650406504066,0.08943089430894309,0.15447154471544716,0.15853658536585366,0.15040650406504066
superiorparietal-rh,0.15139442231075698,0.09561752988047809,0.05179282868525897,0.15139442231075698,0.09561752988047809,0.14342629482071714,0.15139442231075698,0.1593625498007968
