,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.22380952380952382,0.16666666666666666,0.0761904761904762,0.06190476190476191,0.10476190476190476,0.14761904761904762,0.11904761904761904,0.1
caudalmiddlefrontal-rh,0.0927536231884058,0.20579710144927535,0.02608695652173913,0.10144927536231885,0.11304347826086956,0.17391304347826086,0.1536231884057971,0.13333333333333333
postcentral-lh,0.16129032258064516,0.0967741935483871,0.3333333333333333,0.07526881720430108,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.043010752688172046
postcentral-rh,0.05909090909090909,0.1590909090909091,0.04090909090909091,0.1590909090909091,0.12727272727272726,0.15454545454545454,0.1590909090909091,0.1409090909090909
rostralmiddlefrontal-lh,0.09322033898305085,0.1652542372881356,0.038135593220338986,0.11864406779661017,0.2033898305084746,0.13983050847457626,0.1440677966101695,0.09745762711864407
superiorfrontal-rh,0.08536585365853659,0.18902439024390244,0.027439024390243903,0.10975609756097561,0.10365853658536585,0.18292682926829268,0.16158536585365854,0.1402439024390244
superiorparietal-lh,0.08169934640522876,0.17647058823529413,0.029411764705882353,0.12091503267973856,0.1111111111111111,0.17647058823529413,0.16993464052287582,0.13398692810457516
superiorparietal-rh,0.07392996108949416,0.17898832684824903,0.019455252918287938,0.12840466926070038,0.08949416342412451,0.17509727626459143,0.1556420233463035,0.17898832684824903
